,0,1
4023,AB1N023Cn,median
4024,AB1N024Cn,median
4025,AB1N025Cn,median
4026,AB1N026Cn,median
4027,AB1N027Cn,median
4028,AB1N028Cn,median
4029,AB1N029Cn,median
4030,AB1N030Cn,median
4031,AB1N031Cn,median
4032,AB1N032Cn,median
4033,AB1N033Cn,median
4034,AB1N034Cn,median
4035,AB1N035Cn,median
4036,AB1N036Cn,median
4037,AB1N037Cn,median
4038,AB1N038Cn,median
4039,AB1N039Cn,median
4040,AB1N040Cn,median
4041,AB1N041Cn,median
4042,AB1N042Cn,median
4043,AB1N043Cn,median
4044,AB1N044Cn,median
4045,AB1N045Cn,median
4046,AB1N046Cn,median
4047,AB1N047Cn,median
4048,AB1N048Cn,median
4049,AB1N049Cn,median
4050,AB1N050Cn,median
4051,AB1N001Ct,median
4052,AB1N002Ct,median
4053,AB1N003Ct,median
4054,AB1N004Ct,median
4055,AB1N005Ct,median
4056,AB1N006Ct,median
4057,AB1N007Ct,median
4058,AB1N008Ct,median
4059,AB1N009Ct,median
4060,AB1N010Ct,median
4061,AB1N011Ct,median
4062,AB1N012Ct,median
4063,AB1N013Ct,median
4064,AB1N014Ct,median
4065,AB1N015Ct,median
4066,AB1N016Ct,median
4067,AB1N017Ct,median
4068,AB1N018Ct,median
4069,AB1N019Ct,median
4070,AB1N020Ct,median
4071,AB1N021Ct,median
4072,AB1N022Ct,median
4073,AB1N023Ct,median
4074,AB1N024Ct,median
4075,AB1N025Ct,median
4076,AB1N026Ct,median
4077,AB1N027Ct,median
4078,AB1N028Ct,median
4079,AB1N029Ct,median
4080,AB1N030Ct,median
4081,AB1N031Ct,median
4082,AB1N032Ct,median
4083,AB1N033Ct,median
4084,AB1N034Ct,median
4085,AB1N035Ct,median
4086,AB1N036Ct,median
4087,AB1N037Ct,median
4088,AB1N038Ct,median
4089,AB1N039Ct,median
4090,AB1N040Ct,median
4091,AB1N041Ct,median
4092,AB1N042Ct,median
4093,AB1N043Ct,median
4094,AB1N044Ct,median
4095,AB1N045Ct,median
4096,AB1N046Ct,median
4097,AB1N047Ct,median
4098,AB1N048Ct,median
4099,AB1N049Ct,median
4100,AB1N050Ct,median
4101,AB1N001Fn,median
4102,AB1N002Fn,median
4103,AB1N003Fn,median
4104,AB1N004Fn,median
4105,AB1N005Fn,median
4106,AB1N006Fn,median
4107,AB1N007Fn,median
4108,AB1N008Fn,median
4109,AB1N009Fn,median
4110,AB1N010Fn,median
4111,AB1N011Fn,median
4112,AB1N012Fn,median
4113,AB1N013Fn,median
4114,AB1N014Fn,median
4115,AB1N015Fn,median
4116,AB1N016Fn,median
4117,AB1N017Fn,median
4118,AB1N018Fn,median
4119,AB1N019Fn,median
4120,AB1N020Fn,median
4121,AB1N021Fn,median
4122,AB1N022Fn,median
4123,AB1N023Fn,median
4124,AB1N024Fn,median
4125,AB1N025Fn,median
4126,AB1N026Fn,median
4127,AB1N027Fn,median
4128,AB1N028Fn,median
4129,AB1N029Fn,median
4130,AB1N030Fn,median
4131,AB1N031Fn,median
4132,AB1N032Fn,median
4133,AB1N033Fn,median
4134,AB1N034Fn,median
4135,AB1N035Fn,median
4136,AB1N036Fn,median
4137,AB1N037Fn,median
4138,AB1N038Fn,median
4139,AB1N039Fn,median
4140,AB1N040Fn,median
4141,AB1N041Fn,median
4142,AB1N042Fn,median
4143,AB1N043Fn,median
4144,AB1N044Fn,median
4145,AB1N045Fn,median
4146,AB1N046Fn,median
4147,AB1N047Fn,median
4148,AB1N048Fn,median
4149,AB1N049Fn,median
4150,AB1N050Fn,median
4151,AB1N001Ft,median
4152,AB1N002Ft,median
4153,AB1N003Ft,median
4154,AB1N004Ft,median
4155,AB1N005Ft,median
4156,AB1N006Ft,median
4157,AB1N007Ft,median
4158,AB1N008Ft,median
4159,AB1N009Ft,median
4160,AB1N010Ft,median
4161,AB1N011Ft,median
4162,AB1N012Ft,median
4163,AB1N013Ft,median
4164,AB1N014Ft,median
4165,AB1N015Ft,median
4166,AB1N016Ft,median
4167,AB1N017Ft,median
4168,AB1N018Ft,median
4169,AB1N019Ft,median
4170,AB1N020Ft,median
4171,AB1N021Ft,median
4172,AB1N022Ft,median
4173,AB1N023Ft,median
4174,AB1N024Ft,median
4175,AB1N025Ft,median
4176,AB1N026Ft,median
4177,AB1N027Ft,median
4178,AB1N028Ft,median
4179,AB1N029Ft,median
4180,AB1N030Ft,median
4181,AB1N031Ft,median
4182,AB1N032Ft,median
4183,AB1N033Ft,median
4184,AB1N034Ft,median
4185,AB1N035Ft,median
4186,AB1N036Ft,median
4187,AB1N037Ft,median
4188,AB1N038Ft,median
4189,AB1N039Ft,median
4190,AB1N040Ft,median
4191,AB1N041Ft,median
4192,AB1N042Ft,median
4193,AB1N043Ft,median
4194,AB1N044Ft,median
4195,AB1N045Ft,median
4196,AB1N046Ft,median
4197,AB1N047Ft,median
4198,AB1N048Ft,median
4199,AB1N049Ft,median
4200,AB1N050Ft,median
4201,AB1N001Fx,median
4202,AB1N002Fx,median
4203,AB1N003Fx,median
4204,AB1N004Fx,median
4205,AB1N005Fx,median
4206,AB1N006Fx,median
4207,AB1N007Fx,median
4208,AB1N008Fx,median
4209,AB1N009Fx,median
4210,AB1N010Fx,median
4211,AB1N011Fx,median
4212,AB1N012Fx,median
4213,AB1N013Fx,median
4214,AB1N014Fx,median
4215,AB1N015Fx,median
4216,AB1N016Fx,median
4217,AB1N017Fx,median
4218,AB1N018Fx,median
4219,AB1N019Fx,median
4220,AB1N020Fx,median
4221,AB1N021Fx,median
4222,AB1N022Fx,median
4223,AB1N023Fx,median
4224,AB1N024Fx,median
4225,AB1N025Fx,median
4226,AB1N026Fx,median
4227,AB1N027Fx,median
4228,AB1N028Fx,median
4229,AB1N029Fx,median
4230,AB1N030Fx,median
4231,AB1N031Fx,median
4232,AB1N032Fx,median
4233,AB1N033Fx,median
4234,AB1N034Fx,median
4235,AB1N035Fx,median
4236,AB1N036Fx,median
4237,AB1N037Fx,median
4238,AB1N038Fx,median
4239,AB1N039Fx,median
4240,AB1N040Fx,median
4241,AB1N041Fx,median
4242,AB1N042Fx,median
4243,AB1N043Fx,median
4244,AB1N044Fx,median
4245,AB1N045Fx,median
4246,AB1N046Fx,median
4247,AB1N047Fx,median
4248,AB1N048Fx,median
4249,AB1N049Fx,median
4250,AB1N050Fx,median
4251,AB1N001Fy,median
4252,AB1N002Fy,median
4253,AB1N003Fy,median
4254,AB1N004Fy,median
4255,AB1N005Fy,median
4256,AB1N006Fy,median
4257,AB1N007Fy,median
4258,AB1N008Fy,median
4259,AB1N009Fy,median
4260,AB1N010Fy,median
4261,AB1N011Fy,median
4262,AB1N012Fy,median
4263,AB1N013Fy,median
4264,AB1N014Fy,median
4265,AB1N015Fy,median
4266,AB1N016Fy,median
4267,AB1N017Fy,median
4268,AB1N018Fy,median
4269,AB1N019Fy,median
4270,AB1N020Fy,median
4271,AB1N021Fy,median
4272,AB1N022Fy,median
4273,AB1N023Fy,median
4274,AB1N024Fy,median
4275,AB1N025Fy,median
4276,AB1N026Fy,median
4277,AB1N027Fy,median
4278,AB1N028Fy,median
4279,AB1N029Fy,median
4280,AB1N030Fy,median
4281,AB1N031Fy,median
4282,AB1N032Fy,median
4283,AB1N033Fy,median
4284,AB1N034Fy,median
4285,AB1N035Fy,median
4286,AB1N036Fy,median
4287,AB1N037Fy,median
4288,AB1N038Fy,median
4289,AB1N039Fy,median
4290,AB1N040Fy,median
4291,AB1N041Fy,median
4292,AB1N042Fy,median
4293,AB1N043Fy,median
4294,AB1N044Fy,median
4295,AB1N045Fy,median
4296,AB1N046Fy,median
4297,AB1N047Fy,median
4298,AB1N048Fy,median
4299,AB1N049Fy,median
4300,AB1N050Fy,median
4301,AB1N001TnInd,median
4302,AB1N002TnInd,median
4303,AB1N003TnInd,median
4304,AB1N004TnInd,median
4305,AB1N005TnInd,median
4306,AB1N006TnInd,median
4307,AB1N007TnInd,median
4308,AB1N008TnInd,median
4309,AB1N009TnInd,median
4310,AB1N010TnInd,median
4311,AB1N011TnInd,median
4312,AB1N012TnInd,median
4313,AB1N013TnInd,median
4314,AB1N014TnInd,median
4315,AB1N015TnInd,median
4316,AB1N016TnInd,median
4317,AB1N017TnInd,median
4318,AB1N018TnInd,median
4319,AB1N019TnInd,median
4320,AB1N020TnInd,median
4321,AB1N021TnInd,median
4322,AB1N022TnInd,median
4323,AB1N023TnInd,median
4324,AB1N024TnInd,median
4325,AB1N025TnInd,median
4326,AB1N026TnInd,median
4327,AB1N027TnInd,median
4328,AB1N028TnInd,median
4329,AB1N029TnInd,median
4330,AB1N030TnInd,median
4331,AB1N031TnInd,median
4332,AB1N032TnInd,median
4333,AB1N033TnInd,median
4334,AB1N034TnInd,median
4335,AB1N035TnInd,median
4336,AB1N036TnInd,median
4337,AB1N037TnInd,median
4338,AB1N038TnInd,median
4339,AB1N039TnInd,median
4340,AB1N040TnInd,median
4341,AB1N041TnInd,median
4342,AB1N042TnInd,median
4343,AB1N043TnInd,median
4344,AB1N044TnInd,median
4345,AB1N045TnInd,median
4346,AB1N046TnInd,median
4347,AB1N047TnInd,median
4348,AB1N048TnInd,median
4349,AB1N049TnInd,median
4350,AB1N050TnInd,median
4351,AB1N001AxInd,median
4352,AB1N002AxInd,median
4353,AB1N003AxInd,median
4354,AB1N004AxInd,median
4355,AB1N005AxInd,median
4356,AB1N006AxInd,median
4357,AB1N007AxInd,median
4358,AB1N008AxInd,median
4359,AB1N009AxInd,median
4360,AB1N010AxInd,median
4361,AB1N011AxInd,median
4362,AB1N012AxInd,median
4363,AB1N013AxInd,median
4364,AB1N014AxInd,median
4365,AB1N015AxInd,median
4366,AB1N016AxInd,median
4367,AB1N017AxInd,median
4368,AB1N018AxInd,median
4369,AB1N019AxInd,median
4370,AB1N020AxInd,median
4371,AB1N021AxInd,median
4372,AB1N022AxInd,median
4373,AB1N023AxInd,median
4374,AB1N024AxInd,median
4375,AB1N025AxInd,median
4376,AB1N026AxInd,median
4377,AB1N027AxInd,median
4378,AB1N028AxInd,median
4379,AB1N029AxInd,median
4380,AB1N030AxInd,median
4381,AB1N031AxInd,median
4382,AB1N032AxInd,median
4383,AB1N033AxInd,median
4384,AB1N034AxInd,median
4385,AB1N035AxInd,median
4386,AB1N036AxInd,median
4387,AB1N037AxInd,median
4388,AB1N038AxInd,median
4389,AB1N039AxInd,median
4390,AB1N040AxInd,median
4391,AB1N041AxInd,median
4392,AB1N042AxInd,median
4393,AB1N043AxInd,median
4394,AB1N044AxInd,median
4395,AB1N045AxInd,median
4396,AB1N046AxInd,median
4397,AB1N047AxInd,median
4398,AB1N048AxInd,median
4399,AB1N049AxInd,median
4400,AB1N050AxInd,median
4401,GenPwr,median
4402,GenTq,median
4403,Wave1Elev,median
4404,FAIRTEN1,median
4405,FAIRTEN2,median
4406,FAIRTEN3,median
4407,FAIRTEN4,median
4408,FAIRTEN5,median
4409,FAIRTEN6,median
4410,FAIRTEN7,median
4411,FAIRTEN8,median
4412,FAIRTEN9,median
4413,FAIRTEN10,median
4414,FAIRTEN11,median
4415,FAIRTEN12,median
4416,FAIRTEN13,median
4417,FAIRTEN14,median
4418,FAIRTEN15,median
4419,FAIRTEN16,median
4420,FAIRTEN17,median
4421,FAIRTEN18,median
4422,LINE1N0FX,median
4423,LINE1N0FY,median
4424,LINE1N0FZ,median
4425,LINE7N0FX,median
4426,LINE7N0FY,median
4427,LINE7N0FZ,median
4428,LINE13N0FX,median
4429,LINE13N0FY,median
4430,LINE13N0FZ,median
4431,CON1PX,median
4432,CON1PY,median
4433,CON1PZ,median
4434,CON2PX,median
4435,CON2PY,median
4436,CON2PZ,median
4437,CON3PX,median
4438,CON3PY,median
4439,CON3PZ,median
4440,CON4PX,median
4441,CON4PY,median
4442,CON4PZ,median
4443,CON5PX,median
4444,CON5PY,median
4445,CON5PZ,median
4446,CON6PX,median
4447,CON6PY,median
4448,CON6PZ,median
4449,CON7PX,median
4450,CON7PY,median
4451,CON7PZ,median
4452,CON8PX,median
4453,CON8PY,median
4454,CON8PZ,median
4455,CON9PX,median
4456,CON9PY,median
4457,CON9PZ,median
4458,CON10PX,median
4459,CON10PY,median
4460,CON10PZ,median
4461,CON11PX,median
4462,CON11PY,median
4463,CON11PZ,median
4464,CON12PX,median
4465,CON12PY,median
4466,CON12PZ,median
4467,CON13PX,median
4468,CON13PY,median
4469,CON13PZ,median
4470,CON14PX,median
4471,CON14PY,median
4472,CON14PZ,median
4473,CON15PX,median
4474,CON15PY,median
4475,CON15PZ,median
4476,CON16PX,median
4477,CON16PY,median
4478,CON16PZ,median
4479,CON17PX,median
4480,CON17PY,median
4481,CON17PZ,median
4482,CON18PX,median
4483,CON18PY,median
4484,CON18PZ,median
4485,CON19PX,median
4486,CON19PY,median
4487,CON19PZ,median
4488,CON20PX,median
4489,CON20PY,median
4490,CON20PZ,median
4491,CON21PX,median
4492,CON21PY,median
4493,CON21PZ,median
4494,ANCHTEN1,median
4495,ANCHTEN2,median
4496,ANCHTEN3,median
4497,ANCHTEN4,median
4498,ANCHTEN5,median
4499,ANCHTEN6,median
4500,ANCHTEN7,median
4501,ANCHTEN8,median
4502,ANCHTEN9,median
4503,ANCHTEN10,median
4504,ANCHTEN11,median
4505,ANCHTEN12,median
4506,ANCHTEN13,median
4507,ANCHTEN14,median
4508,ANCHTEN15,median
4509,ANCHTEN16,median
4510,ANCHTEN17,median
4511,ANCHTEN18,median
4512,ANCH1HORZ,median
4513,ANCH7HORZ,median
4514,ANCH13HORZ,median
4515,Wind1VelX,abs
4516,Wind1VelY,abs
4517,Wind1VelZ,abs
4518,Azimuth,abs
4519,BldPitch1,abs
4520,BldPitch2,abs
4521,BldPitch3,abs
4522,GenSpeed,abs
4523,NacYaw,abs
4524,OoPDefl1,abs
4525,PtfmHeave,abs
4526,PtfmPitch,abs
4527,PtfmRoll,abs
4528,PtfmSurge,abs
4529,PtfmSway,abs
4530,PtfmYaw,abs
4531,RotSpeed,abs
4532,RotThrust,abs
4533,RotTorq,abs
4534,TwHt1TPxi,abs
4535,TwHt1TPyi,abs
4536,TwrBsFxt,abs
4537,TwrBsFyt,abs
4538,TwrBsFzt,abs
4539,TwrBsMxt,abs
4540,TwrBsMyt,abs
4541,TwrBsMzt,abs
4542,B1N001TDx,abs
4543,B1N002TDx,abs
4544,B1N003TDx,abs
4545,B1N004TDx,abs
4546,B1N005TDx,abs
4547,B1N006TDx,abs
4548,B1N007TDx,abs
4549,B1N008TDx,abs
4550,B1N009TDx,abs
4551,B1N010TDx,abs
4552,B1N011TDx,abs
4553,B1N012TDx,abs
4554,B1N013TDx,abs
4555,B1N014TDx,abs
4556,B1N015TDx,abs
4557,B1N016TDx,abs
4558,B1N017TDx,abs
4559,B1N018TDx,abs
4560,B1N019TDx,abs
4561,B1N020TDx,abs
4562,B1N021TDx,abs
4563,B1N022TDx,abs
4564,B1N023TDx,abs
4565,B1N024TDx,abs
4566,B1N025TDx,abs
4567,B1N026TDx,abs
4568,B1N027TDx,abs
4569,B1N028TDx,abs
4570,B1N029TDx,abs
4571,B1N030TDx,abs
4572,B1N031TDx,abs
4573,B1N032TDx,abs
4574,B1N033TDx,abs
4575,B1N034TDx,abs
4576,B1N035TDx,abs
4577,B1N036TDx,abs
4578,B1N037TDx,abs
4579,B1N038TDx,abs
4580,B1N039TDx,abs
4581,B1N040TDx,abs
4582,B1N041TDx,abs
4583,B1N042TDx,abs
4584,B1N043TDx,abs
4585,B1N044TDx,abs
4586,B1N045TDx,abs
4587,B1N046TDx,abs
4588,B1N047TDx,abs
4589,B1N048TDx,abs
4590,B1N049TDx,abs
4591,B1N050TDx,abs
4592,B1N001TDy,abs
4593,B1N002TDy,abs
4594,B1N003TDy,abs
4595,B1N004TDy,abs
4596,B1N005TDy,abs
4597,B1N006TDy,abs
4598,B1N007TDy,abs
4599,B1N008TDy,abs
4600,B1N009TDy,abs
4601,B1N010TDy,abs
4602,B1N011TDy,abs
4603,B1N012TDy,abs
4604,B1N013TDy,abs
4605,B1N014TDy,abs
4606,B1N015TDy,abs
4607,B1N016TDy,abs
4608,B1N017TDy,abs
4609,B1N018TDy,abs
4610,B1N019TDy,abs
4611,B1N020TDy,abs
4612,B1N021TDy,abs
4613,B1N022TDy,abs
4614,B1N023TDy,abs
4615,B1N024TDy,abs
4616,B1N025TDy,abs
4617,B1N026TDy,abs
4618,B1N027TDy,abs
4619,B1N028TDy,abs
4620,B1N029TDy,abs
4621,B1N030TDy,abs
4622,B1N031TDy,abs
4623,B1N032TDy,abs
4624,B1N033TDy,abs
4625,B1N034TDy,abs
4626,B1N035TDy,abs
4627,B1N036TDy,abs
4628,B1N037TDy,abs
4629,B1N038TDy,abs
4630,B1N039TDy,abs
4631,B1N040TDy,abs
4632,B1N041TDy,abs
4633,B1N042TDy,abs
4634,B1N043TDy,abs
4635,B1N044TDy,abs
4636,B1N045TDy,abs
4637,B1N046TDy,abs
4638,B1N047TDy,abs
4639,B1N048TDy,abs
4640,B1N049TDy,abs
4641,B1N050TDy,abs
4642,B1N001RDz,abs
4643,B1N002RDz,abs
4644,B1N003RDz,abs
4645,B1N004RDz,abs
4646,B1N005RDz,abs
4647,B1N006RDz,abs
4648,B1N007RDz,abs
4649,B1N008RDz,abs
4650,B1N009RDz,abs
4651,B1N010RDz,abs
4652,B1N011RDz,abs
4653,B1N012RDz,abs
4654,B1N013RDz,abs
4655,B1N014RDz,abs
4656,B1N015RDz,abs
4657,B1N016RDz,abs
4658,B1N017RDz,abs
4659,B1N018RDz,abs
4660,B1N019RDz,abs
4661,B1N020RDz,abs
4662,B1N021RDz,abs
4663,B1N022RDz,abs
4664,B1N023RDz,abs
4665,B1N024RDz,abs
4666,B1N025RDz,abs
4667,B1N026RDz,abs
4668,B1N027RDz,abs
4669,B1N028RDz,abs
4670,B1N029RDz,abs
4671,B1N030RDz,abs
4672,B1N031RDz,abs
4673,B1N032RDz,abs
4674,B1N033RDz,abs
4675,B1N034RDz,abs
4676,B1N035RDz,abs
4677,B1N036RDz,abs
4678,B1N037RDz,abs
4679,B1N038RDz,abs
4680,B1N039RDz,abs
4681,B1N040RDz,abs
4682,B1N041RDz,abs
4683,B1N042RDz,abs
4684,B1N043RDz,abs
4685,B1N044RDz,abs
4686,B1N045RDz,abs
4687,B1N046RDz,abs
4688,B1N047RDz,abs
4689,B1N048RDz,abs
4690,B1N049RDz,abs
4691,B1N050RDz,abs
4692,RtFldFxh,abs
4693,RtFldFyh,abs
4694,RtFldFzh,abs
4695,RtFldMxh,abs
4696,RtFldMyh,abs
4697,RtFldMzh,abs
4698,RtVAvgxh,abs
4699,RtFldCp,abs
4700,RtFldCt,abs
4701,RtArea,abs
4702,RtSpeed,abs
4703,RtTSR,abs
4704,AB1N001Vrel,abs
4705,AB1N002Vrel,abs
4706,AB1N003Vrel,abs
4707,AB1N004Vrel,abs
4708,AB1N005Vrel,abs
4709,AB1N006Vrel,abs
4710,AB1N007Vrel,abs
4711,AB1N008Vrel,abs
4712,AB1N009Vrel,abs
4713,AB1N010Vrel,abs
4714,AB1N011Vrel,abs
4715,AB1N012Vrel,abs
4716,AB1N013Vrel,abs
4717,AB1N014Vrel,abs
4718,AB1N015Vrel,abs
4719,AB1N016Vrel,abs
4720,AB1N017Vrel,abs
4721,AB1N018Vrel,abs
4722,AB1N019Vrel,abs
4723,AB1N020Vrel,abs
4724,AB1N021Vrel,abs
4725,AB1N022Vrel,abs
4726,AB1N023Vrel,abs
4727,AB1N024Vrel,abs
4728,AB1N025Vrel,abs
4729,AB1N026Vrel,abs
4730,AB1N027Vrel,abs
4731,AB1N028Vrel,abs
4732,AB1N029Vrel,abs
4733,AB1N030Vrel,abs
4734,AB1N031Vrel,abs
4735,AB1N032Vrel,abs
4736,AB1N033Vrel,abs
4737,AB1N034Vrel,abs
4738,AB1N035Vrel,abs
4739,AB1N036Vrel,abs
4740,AB1N037Vrel,abs
4741,AB1N038Vrel,abs
4742,AB1N039Vrel,abs
4743,AB1N040Vrel,abs
4744,AB1N041Vrel,abs
4745,AB1N042Vrel,abs
4746,AB1N043Vrel,abs
4747,AB1N044Vrel,abs
4748,AB1N045Vrel,abs
4749,AB1N046Vrel,abs
4750,AB1N047Vrel,abs
4751,AB1N048Vrel,abs
4752,AB1N049Vrel,abs
4753,AB1N050Vrel,abs
4754,AB1N001Alpha,abs
4755,AB1N002Alpha,abs
4756,AB1N003Alpha,abs
4757,AB1N004Alpha,abs
4758,AB1N005Alpha,abs
4759,AB1N006Alpha,abs
4760,AB1N007Alpha,abs
4761,AB1N008Alpha,abs
4762,AB1N009Alpha,abs
4763,AB1N010Alpha,abs
4764,AB1N011Alpha,abs
4765,AB1N012Alpha,abs
4766,AB1N013Alpha,abs
4767,AB1N014Alpha,abs
4768,AB1N015Alpha,abs
4769,AB1N016Alpha,abs
4770,AB1N017Alpha,abs
4771,AB1N018Alpha,abs
4772,AB1N019Alpha,abs
4773,AB1N020Alpha,abs
4774,AB1N021Alpha,abs
4775,AB1N022Alpha,abs
4776,AB1N023Alpha,abs
4777,AB1N024Alpha,abs
4778,AB1N025Alpha,abs
4779,AB1N026Alpha,abs
4780,AB1N027Alpha,abs
4781,AB1N028Alpha,abs
4782,AB1N029Alpha,abs
4783,AB1N030Alpha,abs
4784,AB1N031Alpha,abs
4785,AB1N032Alpha,abs
4786,AB1N033Alpha,abs
4787,AB1N034Alpha,abs
4788,AB1N035Alpha,abs
4789,AB1N036Alpha,abs
4790,AB1N037Alpha,abs
4791,AB1N038Alpha,abs
4792,AB1N039Alpha,abs
4793,AB1N040Alpha,abs
4794,AB1N041Alpha,abs
4795,AB1N042Alpha,abs
4796,AB1N043Alpha,abs
4797,AB1N044Alpha,abs
4798,AB1N045Alpha,abs
4799,AB1N046Alpha,abs
4800,AB1N047Alpha,abs
4801,AB1N048Alpha,abs
4802,AB1N049Alpha,abs
4803,AB1N050Alpha,abs
4804,AB1N001Vindx,abs
4805,AB1N002Vindx,abs
4806,AB1N003Vindx,abs
4807,AB1N004Vindx,abs
4808,AB1N005Vindx,abs
4809,AB1N006Vindx,abs
4810,AB1N007Vindx,abs
4811,AB1N008Vindx,abs
4812,AB1N009Vindx,abs
4813,AB1N010Vindx,abs
4814,AB1N011Vindx,abs
4815,AB1N012Vindx,abs
4816,AB1N013Vindx,abs
4817,AB1N014Vindx,abs
4818,AB1N015Vindx,abs
4819,AB1N016Vindx,abs
4820,AB1N017Vindx,abs
4821,AB1N018Vindx,abs
4822,AB1N019Vindx,abs
4823,AB1N020Vindx,abs
4824,AB1N021Vindx,abs
4825,AB1N022Vindx,abs
4826,AB1N023Vindx,abs
4827,AB1N024Vindx,abs
4828,AB1N025Vindx,abs
4829,AB1N026Vindx,abs
4830,AB1N027Vindx,abs
4831,AB1N028Vindx,abs
4832,AB1N029Vindx,abs
4833,AB1N030Vindx,abs
4834,AB1N031Vindx,abs
4835,AB1N032Vindx,abs
4836,AB1N033Vindx,abs
4837,AB1N034Vindx,abs
4838,AB1N035Vindx,abs
4839,AB1N036Vindx,abs
4840,AB1N037Vindx,abs
4841,AB1N038Vindx,abs
4842,AB1N039Vindx,abs
4843,AB1N040Vindx,abs
4844,AB1N041Vindx,abs
4845,AB1N042Vindx,abs
4846,AB1N043Vindx,abs
4847,AB1N044Vindx,abs
4848,AB1N045Vindx,abs
4849,AB1N046Vindx,abs
4850,AB1N047Vindx,abs
4851,AB1N048Vindx,abs
4852,AB1N049Vindx,abs
4853,AB1N050Vindx,abs
4854,AB1N001Vindy,abs
4855,AB1N002Vindy,abs
4856,AB1N003Vindy,abs
4857,AB1N004Vindy,abs
4858,AB1N005Vindy,abs
4859,AB1N006Vindy,abs
4860,AB1N007Vindy,abs
4861,AB1N008Vindy,abs
4862,AB1N009Vindy,abs
4863,AB1N010Vindy,abs
4864,AB1N011Vindy,abs
4865,AB1N012Vindy,abs
4866,AB1N013Vindy,abs
4867,AB1N014Vindy,abs
4868,AB1N015Vindy,abs
4869,AB1N016Vindy,abs
4870,AB1N017Vindy,abs
4871,AB1N018Vindy,abs
4872,AB1N019Vindy,abs
4873,AB1N020Vindy,abs
4874,AB1N021Vindy,abs
4875,AB1N022Vindy,abs
4876,AB1N023Vindy,abs
4877,AB1N024Vindy,abs
4878,AB1N025Vindy,abs
4879,AB1N026Vindy,abs
4880,AB1N027Vindy,abs
4881,AB1N028Vindy,abs
4882,AB1N029Vindy,abs
4883,AB1N030Vindy,abs
4884,AB1N031Vindy,abs
4885,AB1N032Vindy,abs
4886,AB1N033Vindy,abs
4887,AB1N034Vindy,abs
4888,AB1N035Vindy,abs
4889,AB1N036Vindy,abs
4890,AB1N037Vindy,abs
4891,AB1N038Vindy,abs
4892,AB1N039Vindy,abs
4893,AB1N040Vindy,abs
4894,AB1N041Vindy,abs
4895,AB1N042Vindy,abs
4896,AB1N043Vindy,abs
4897,AB1N044Vindy,abs
4898,AB1N045Vindy,abs
4899,AB1N046Vindy,abs
4900,AB1N047Vindy,abs
4901,AB1N048Vindy,abs
4902,AB1N049Vindy,abs
4903,AB1N050Vindy,abs
4904,AB1N001Cn,abs
4905,AB1N002Cn,abs
4906,AB1N003Cn,abs
4907,AB1N004Cn,abs
4908,AB1N005Cn,abs
4909,AB1N006Cn,abs
4910,AB1N007Cn,abs
4911,AB1N008Cn,abs
4912,AB1N009Cn,abs
4913,AB1N010Cn,abs
4914,AB1N011Cn,abs
4915,AB1N012Cn,abs
4916,AB1N013Cn,abs
4917,AB1N014Cn,abs
4918,AB1N015Cn,abs
4919,AB1N016Cn,abs
4920,AB1N017Cn,abs
4921,AB1N018Cn,abs
4922,AB1N019Cn,abs
4923,AB1N020Cn,abs
4924,AB1N021Cn,abs
4925,AB1N022Cn,abs
4926,AB1N023Cn,abs
4927,AB1N024Cn,abs
4928,AB1N025Cn,abs
4929,AB1N026Cn,abs
4930,AB1N027Cn,abs
4931,AB1N028Cn,abs
4932,AB1N029Cn,abs
4933,AB1N030Cn,abs
4934,AB1N031Cn,abs
4935,AB1N032Cn,abs
4936,AB1N033Cn,abs
4937,AB1N034Cn,abs
4938,AB1N035Cn,abs
4939,AB1N036Cn,abs
4940,AB1N037Cn,abs
4941,AB1N038Cn,abs
4942,AB1N039Cn,abs
4943,AB1N040Cn,abs
4944,AB1N041Cn,abs
4945,AB1N042Cn,abs
4946,AB1N043Cn,abs
4947,AB1N044Cn,abs
4948,AB1N045Cn,abs
4949,AB1N046Cn,abs
4950,AB1N047Cn,abs
4951,AB1N048Cn,abs
4952,AB1N049Cn,abs
4953,AB1N050Cn,abs
4954,AB1N001Ct,abs
4955,AB1N002Ct,abs
4956,AB1N003Ct,abs
4957,AB1N004Ct,abs
4958,AB1N005Ct,abs
4959,AB1N006Ct,abs
4960,AB1N007Ct,abs
4961,AB1N008Ct,abs
4962,AB1N009Ct,abs
4963,AB1N010Ct,abs
4964,AB1N011Ct,abs
4965,AB1N012Ct,abs
4966,AB1N013Ct,abs
4967,AB1N014Ct,abs
4968,AB1N015Ct,abs
4969,AB1N016Ct,abs
4970,AB1N017Ct,abs
4971,AB1N018Ct,abs
4972,AB1N019Ct,abs
4973,AB1N020Ct,abs
4974,AB1N021Ct,abs
4975,AB1N022Ct,abs
4976,AB1N023Ct,abs
4977,AB1N024Ct,abs
4978,AB1N025Ct,abs
4979,AB1N026Ct,abs
4980,AB1N027Ct,abs
4981,AB1N028Ct,abs
4982,AB1N029Ct,abs
4983,AB1N030Ct,abs
4984,AB1N031Ct,abs
4985,AB1N032Ct,abs
4986,AB1N033Ct,abs
4987,AB1N034Ct,abs
4988,AB1N035Ct,abs
4989,AB1N036Ct,abs
4990,AB1N037Ct,abs
4991,AB1N038Ct,abs
4992,AB1N039Ct,abs
